idVariable,idFechaRegistro,idFase,idInicioFase,idFinFase,idEpisodio,idInicioEpisodio,idFinEpisodio,idGrupoTemaInteres,idGrupoVariableLongitudinal,idGrupoCategoria,idGrupoOperacion,valorMin,valorMax,valorNoConocido
2fe64ed8-c645-4fd3-8e02-2fe305405d25,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,,,,3c49423a-0b5c-498f-b67b-8de89df3ea60,,ef5a53ea-ebcf-4bd7-a031-4b541040f8c1,,1,10,-1
dae746bf-6db2-4e8a-a8e8-0d8dd7f2d4d2,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,,,,c168c345-c5d8-46c7-95dc-2081603e4273,,5eb99422-ec9e-46b2-a426-8230efdb36f8,,,,
5e0f7ce8-b398-4cab-9c49-b31d2d3a81fa,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,,,,7032f1a2-5583-4e87-b943-227b373a0864,,a96cef52-c25c-4881-bcb6-6b75e29fa3e4,,,,
0e1bb5e9-46eb-4067-8583-3f196ecbe35d,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,,,,52941971-f2df-4a8d-b04e-f642219ced98,,61dd1f65-ba66-4bdf-a6b2-419ce26cc26f,,,,
837e89fe-31a6-4fb3-937a-1b9052aa57a2,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,,,,2de85db1-c8c2-4541-bd85-a5281c66b78f,,c33d37ef-fe9b-4ff3-a995-65211da802ce,,1,9,-1
c82ed6dc-55ae-4a47-a5a6-58ebf770e1ed,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,1c53e1fc-2903-4965-9084-1b4d10cf202d,e9d6f82c-faeb-48d8-8aca-20a44094c25d,99375c4e-9be9-42bf-82e1-0b77ecc0cb98,a3d47148-f999-4af3-a20c-6d85bff9d1fa,,3096c52c-c029-477a-a091-2dba8a6bbc05,,0,10,-1
a7e0cbb4-e30f-4040-a6b6-39cb3301025d,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,,,,0213d8f4-0880-46e3-9342-2d3423830e7c,,7c242590-476b-482c-84d9-0f84ef1596b9,,1,9,-1
58579c75-1542-48ea-b7e3-ae5678bdbe64,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,,,,e332c23b-17d4-4a3f-a40c-6a42f15eb82e,,92b8ad52-e882-4687-a43a-733612d5ea70,,1,9,-1
f70e49ff-0317-4e18-a2e2-d447d18fb5c6,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,,,,a9037b2a-da9b-45a5-bdc4-0fc94867fd7e,,d7da9086-f95b-4eb6-b267-b82806e1e4e7,,1,9,-1
7a4f0f01-1334-4c1f-928e-64c61a3b8e96,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,,,,867cb0b6-118c-471f-bb16-e626d7ebe5b4,,20f96f7b-79b3-42b6-9239-2229bc71e257,,0,1,-1
822fbbbe-4936-456d-999b-4a2a6929ba15,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,,,,e75551f4-01b1-4dc6-8b54-a63947d47a5a,,2ef216d7-f8b8-4e76-b57a-887e02ee0577,,0,1,-1
b5b23578-a8bb-446c-98ab-64661375c955,01012025,9273f9e6-15d7-439c-ab8b-8e6d4055bcc4,,,,,,eafaba29-c58c-4e96-a4df-edab6f96e776,,7be8cb3e-8e44-4e84-9d6f-3122e67b94dd,,0,1,-1
9fc8cf58-dfe5-4c32-8321-c069c88d8b65,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,9011ce6f-d5b3-41f1-86c2-7dda98227fc0,4287828b-ff66-4cd2-bedb-f1886047010f,c26098b3-faa7-490e-bd15-945fc5ea0de3,,35,45,-1
37a91ba5-f918-4a2a-8445-9a9920d1d6dd,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,485ec70c-6d4b-4089-a38a-25287377e0aa,babae653-a577-40c5-baed-8ab6e8169de6,c9c1dd3e-887c-4ce6-ac64-fc5202d56fcc,,3000,7000,-1
00d8191a-45b1-41b8-84c9-0beeeaaa9892,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,37863b6e-c5be-43f2-902d-d2308af9da74,ae081903-d686-4723-b2f9-a63174730322,e795f4db-c546-42d0-b53e-465a7e079bd8,,35,70,-1
4e2d7eb4-8640-46b9-aae4-0adeadc549ac,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,56232a86-26a5-46ff-a58a-268bc31cdfdc,,7d9cc5ba-b1c1-4143-9cf1-631c88673e55,,1,9,-1
0ebf80fd-eec8-4f66-8942-a689a57dae1d,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,1c53e1fc-2903-4965-9084-1b4d10cf202d,e9d6f82c-faeb-48d8-8aca-20a44094c25d,99375c4e-9be9-42bf-82e1-0b77ecc0cb98,6f088d25-444f-4169-9fd6-63a18433da21,,23d4a852-d8fd-4c3f-8f3b-923ce0f55880,,0,292,-1
d41f8bbb-c375-454e-952c-80300c9e3804,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,49714e51-1b29-4f66-b3b9-ed7fb5d5289f,,8bb7d8db-0e7f-4e88-8c72-55c2ca2162ff,,0,100,-1
b978af2c-3be9-420a-91a0-19a33e864a54,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,b2645a73-8af7-4008-920c-7b2addd1f5ef,,398967d9-6b7d-4bc5-af69-108adecf3497,,1,9,-1
3c65af9c-7ef6-4450-ba9c-157edc6f1ed8,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,d3375285-8784-4a5e-842f-efa1157dd39a,,9f68fc9f-ef45-49ba-8a11-37c3a260e1a4,,1,9,-1
ec2c0f52-6c4a-4959-b7ff-ce0e04a82b59,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,1c53e1fc-2903-4965-9084-1b4d10cf202d,e9d6f82c-faeb-48d8-8aca-20a44094c25d,99375c4e-9be9-42bf-82e1-0b77ecc0cb98,c2c9d74d-64e0-4e24-a7ed-cd506ff11e72,,7579b956-422c-49aa-af2e-e48ec32e9829,,0,10,-1
d6c1f194-7359-40ba-b7f8-7140d05c024c,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,93b3a045-57d9-4106-bb86-db7549c71f36,,997a1f1a-8566-4692-8ecb-eee09aee6be9,,,,
831bc507-d226-4e06-a7f9-a49ada7a03e3,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,8f3dc2f6-0881-4b66-9e96-95b1a2097424,,8a9a94c2-a17f-4352-a96e-191b6d0c0428,,1,9,-1
f0906886-0e35-4a28-aba8-e6769c77d229,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,bfd42f6e-e0f3-4cf5-b39d-e33a3aebbf90,,b23c33f7-ca29-4406-a019-40c63eda60a2,,1,3,-1
156bb044-9ebe-45f1-a5d5-fea03802c356,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,96768cbe-cfd1-45f7-8dc6-e17c11740b63,,17a432fc-fc3a-4d6c-a9f4-be6eb7502cfe,,0,1,-1
d98b4a4d-fb93-4a33-9c37-d18ff64b273d,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,8d8c8b03-a53e-42db-af2b-3b2452bc2c8e,cc8fce9d-6721-4716-bb79-cb733c7510b2,ee8d0fb9-6977-4c54-8071-ab417448c59e,,1,3,-1
8827ddb2-a7f5-4e46-b50e-b25e556cb814,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,64a3283c-e2bc-4ca1-b014-bb2eeb600786,,fd2373a4-abcb-42f9-81a8-d5ee74617601,,1,9,-1
a3a35f1e-abf5-4c0d-b9ae-9725d7ad78d1,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,db417c80-5f3a-4aca-b6cd-89ed733c953a,,dc5008f9-76da-4ca7-a811-df631feaae45,,1,9,-1
9728a107-c609-4c06-b22a-74d9cfd2d83c,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,ce9a22b3-85c4-44e3-a1a6-5194ce0cdf15,,30620bed-ba60-4cfe-8f02-9a02bec65b46,,1,9,-1
59ddfc59-196f-45e0-982e-b792947085b2,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,f4882f01-9c12-4472-8178-22659cd31415,,5a4c9a1e-12d0-4167-926d-322131e4bbce,,1,9,-1
8f72ca50-7a90-44ea-8483-025e03aa7850,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,1180ea9e-5ce7-40f2-b9aa-a5807748a4c4,,64b65553-6bc0-4c43-b0f5-0618601cacb0,,1,9,-1
1939f19b-773c-4bdf-8b65-2156a50e5010,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,00a8cfdd-b291-4877-8603-8397c516a648,,cc81d6b6-a6d9-4c8b-bb88-8bd2dc520dbb,,1,9,-1
513c209c-8149-49bc-b221-30a3db0663c5,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,55a62b61-02e9-4ce3-81ad-943232f3bb72,,8be6b31a-faea-486a-a414-c0d7a3906775,,0,1,-1
f7bd2be0-8f56-423f-9db4-baed3f02b17a,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,1ae5d323-c567-43c7-a9aa-4d37a6377ed7,,a559c2cc-d1a2-4d14-8a9c-156dfd535ad0,,0,1,-1
eeb8ed41-247e-4de8-927e-335869431180,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,ea97453c-49ed-481f-8ed8-d398933d964b,,54aee80d-fdef-4110-b3f7-d96f99e3e8bb,,0,1,-1
ecf8cd7b-4590-45ee-82f2-1e2d4815c19c,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,a6bc09f6-0611-4962-bd6e-ebaf7d7d6c77,,d0bf80b7-e587-4bb3-9d70-b2ae7fe4e863,,0,1,-1
23b42911-5411-402d-b3b9-c48fa2eeb430,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,f858efa7-3da3-47f8-a1c7-52f37309b76c,,869a4833-3bd7-44e9-a5f5-e6aff760a084,,1,60,-1
e238a256-6400-455f-b0bb-134f02fa1538,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,de2a3213-a6a6-4ece-a54f-e00612d0a814,,acd2d470-fe9a-4c3c-90d7-935d1d7a6d9e,,01.01.1995,31.12.2050,-1
bfad1c5c-ff9d-4d4f-8696-5abc5b3f8971,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,653e117e-0700-4c8e-9a52-73c9d0db243e,,02b32f68-4970-4696-a6f2-dfc5b834b12e,,0,10,-1
b392068e-cc9a-419c-b3f7-baf90024384a,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,ef016352-8fda-4e47-9574-f429772b99aa,,d49d1890-8cd9-4d9e-b886-ea8c802b5a54,,2000,4000,-1
2d4d092c-919b-476b-aa05-0bdf895235b0,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,0d6ee0b2-7cfd-456e-a051-773ea15a9392,,8b3bbd9e-00ad-403e-bbd9-bee262f9b1b6,,,,
19c0a47b-892e-4579-bc55-0afa513c88d0,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,4861ed07-67b1-4392-ade7-4352a5d9fa1b,,9226b54f-7d85-46b5-8b98-138f5ca1bd14,,,,
70ef7c19-7c53-4f14-8274-562b155f00bc,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,85e428d3-84c0-4324-ba22-9baced20a5c8,,7a3f740a-5578-479a-9b5e-e75f84bcec9b,,1,9,-1
91b0f145-1bd9-4a99-ad49-0619b319fa66,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,cc5d1c00-74e2-4da8-b594-adc4ca7f963f,,53102b27-320d-4ca0-977e-5b852e849abf,,1,9,-1
bc6d959a-2cee-410b-a811-023e59e7c7eb,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,38e3bcee-ee14-4781-928c-5dbb9a7d2117,,81aa26be-e814-4d5e-ac36-5382532eb84e,,0,9,-1
3cfc15eb-070d-4595-8ada-3d8c027013c6,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,8d8250b3-9582-4da8-acaa-4d8820cbf4b6,,0400687d-d963-4c23-b4c8-52bffc57c4d7,,-1,0,1
5404b98c-1438-44c3-be29-3215bbba0262,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,8d773c25-1867-4216-8365-d0a95e2a4e84,,18b5249a-6a37-4cd5-beb4-772bab2c3c0c,,1,9,-1
f07e3589-9f56-431e-9efb-69dfcae3ba78,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,0f6d95ed-038d-42fd-acf6-fd291e7d03af,,ed95ce86-c560-4427-8ef2-bde444cc1032,,0,20,-1
25381da8-6f20-4752-8fe7-fd154d5af524,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,c01f8b85-00c0-49b8-b63c-d784c8b6a4ea,,,9bec9aa8-6e45-4143-b6a6-f470bcb02ac9,,9e2fbb1f-0e83-4834-b4d8-19104dda453d,,1,3,-1
7bf6b023-7a10-45e1-baab-7adbc93787b8,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,ac45236b-2681-4609-a6b6-8906f38a0e93,,bcf67300-2835-44fb-977e-81888dbc7a64,,30,120,-1
40c5563f-d478-40b9-82ab-510484b5ea93,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,8bb34c91-c035-4774-a0da-e367b5ef4d0f,,96582a1b-28b1-4755-86ae-fe5cba180947,,0,10,-1
785df5cf-f8c3-40a8-bce5-ce1e3351d729,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,9918743c-2985-4e1b-ae39-68860cf7adae,,73a00c22-cccf-48f7-b4bd-c5f8fb2459b2,,80,110,-1
1edd258e-6b32-4f4d-8437-d6ea6ff641f3,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,ad7a45e9-f433-47a2-9733-560aab76c4e0,,540ea8d8-b21c-4f5c-945f-04f23d2b6b52,,1,9,-1
195712ab-789f-4eec-99f6-9928a7f9a52e,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,89bcac92-1704-404e-8b2d-2883ace02107,,08a9e98d-93d0-4e82-8419-4d3151049ac3,,01.01.1995,31.12.2050,-1
e34b818c-2e1e-419b-8658-f74ff8748ca7,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,94613cae-08b3-4d90-9938-aad9253f17fb,,c7900877-de40-4e77-af2b-379f77491cb0,,1,9,-1
a70e50ce-34e5-4354-bee5-546e28435ac8,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,7daaac3a-e7e2-4239-a26c-90c44429d7b0,,7151f49d-0e89-4b95-b97d-757f482d9aae,,1,9,-1
4b77a8e6-6809-4b01-a7cd-f46b9c4f850e,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,8e8d5103-4d03-4904-99a6-29e576ac2096,,59346bf8-5f53-45be-996b-f0e9e589f4f4,,1,9,-1
ffef5db2-2f8f-4ba8-99f0-b25ac51d500e,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,2c808312-df77-4bad-a7bc-1834c582ae45,,e4d127b6-8382-4cea-b87e-45f92c77ca17,,0,9,-1
eb4f4b81-372c-4118-8d76-54646118feb8,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,1ffd4f6a-17d0-4d1a-91ab-3bf32a7c24c1,,d41222a0-2be6-4a41-afa1-240010c47917,,1,9,-1
9e2473b9-15ac-491c-ab41-00bd33984009,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,ec0f6046-d3cd-4f77-af84-4da5f44081d0,,f69254b0-eabf-4903-8727-5ae79d5cb7bb,,0,9,-1
c1f7d453-be70-478b-a49b-c6fdcda4b9e7,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,dca85850-5cbb-4940-8489-e2a485eb3741,,8cc7b29c-e496-450d-8517-c4c5ec38e179,,1,9,-1
76d17a28-911d-4af7-82aa-eac0fe22686c,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,e5d19fd6-3072-44a1-b1af-a10e5a19f00d,,219fc688-e0dc-42be-a68c-b7b04392d640,,1,9,-1
a82f402d-699d-49e1-aa1f-5634cd755c92,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,9adfd3c9-d9fd-4fc2-8e05-4838b128d800,,1f7aef58-09e0-440d-a3d6-37ed1937eb49,,1,9,-1
5dc3a6f5-97e8-4406-896a-fcffa0041d73,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,ecf4c544-b59e-4cdf-a295-a1ac8b46ba23,,5a171f1e-7722-4c0a-91e0-83b1b4a6bcc3,,,,
cee5a0c0-f3ba-460e-9339-1c7224b1310e,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,e48ec7be-46c9-4b7e-8a55-529aad46036b,,146169f2-6d06-4b98-968a-192ae0309569,,1,9,-1
c8321001-3488-4dd9-b8c2-ec6806b110f0,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,4eddcb6a-3c64-49f6-8a44-14924b33f8a0,,b47081a6-ed45-4fe2-9f12-d8d8c2a7ca4a,,,,
f2f4eded-8312-4a5b-abd1-d8729709c102,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,71adedb7-1e4e-4a3d-8965-56adee6f07cf,,93b2cbd2-01c0-4896-ae63-4a923b15b193,,0,30,-1
9d2d9aa2-2853-47b0-84c5-1c33227a8e50,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,2f769e01-f3be-4413-a951-8132054991bd,,cac6d07a-f102-49f3-a077-2d9544c49291,,0,15,-1
ff72dc6a-0861-4c51-8901-6e8023bf9347,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,de07e177-2212-40d1-addc-456193364a8f,,9f913b5d-a824-47a0-8f8a-a90bf36a3ca4,,,,
e240db67-a4d9-49cf-a131-88f0597baa17,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,f9c81efe-3306-4d36-8a28-296519410f0c,,0d5aa45f-d4ea-438f-beb6-676d5ae3d56c,,,,
debf3068-dbb3-484b-9905-52d83377dde3,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,7bfc24d1-8355-4da6-9856-672650b36208,,565b02e8-ee9e-44f6-8eb8-96e7d733cbbc,,1,9,-1
5ac38246-772d-4e06-a841-769604a85262,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,6ef51037-b328-4050-8c61-7d0ec2bc2119,,b5020067-cb94-417d-9635-68aa3d7fd35a,,1,9,-1
0da3176b-c2e6-4430-b911-ce1840a045c8,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,1deff5a8-f1b7-40b5-b3e0-5deab19d8f37,,45632bdc-cc89-4a5d-928f-5c76a1834b9c,,2500,6000,-1
f8d88a5b-2bb6-4cb6-8ad6-6bde2808ea07,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,3f2fd1a7-19e7-4246-ae54-d8463415f4f8,,f63fbe6f-3662-44fb-ad8c-ad61271e1c2f,,1,9,-1
5ac10406-0d0b-497d-9be1-6e1dd3f01239,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,7d491761-7bf4-4cc2-8138-775a2b0bdb4e,,2126c183-2873-4c47-a6e9-95e52aaff6ae,,1,9,-1
a6c0585c-6c61-4787-ad7d-8cc0c63b3a1e,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,1c53e1fc-2903-4965-9084-1b4d10cf202d,e9d6f82c-faeb-48d8-8aca-20a44094c25d,99375c4e-9be9-42bf-82e1-0b77ecc0cb98,619539cf-6b54-4900-91e7-f9aa606e8deb,,c26ba373-bc93-41c6-a9be-43220630b0a3,,0,10,-1
296f0785-909b-4ae4-b701-016b4f1383f0,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,fbda2d62-f8cb-42c1-9207-0de069387e71,,d56db6bf-54c7-47da-904e-61e6785dcb11,,1,9,-1
4445d758-aa7e-4558-b1e1-aa6d6d677229,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,59d46e9d-e1b6-4509-b962-d76355970c79,,5c9c52ac-85d1-40a9-8941-b19981d23a3b,,1,9,-1
f014e80d-c521-4f23-9e15-0a20cf141358,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,cbfc0ff3-f791-4803-a706-96a4fb0089ec,,8c1d9b13-0124-47dc-9c43-e7c7aabe9a8b,,1,9,-1
b1aad864-9858-4528-b8d3-5696796982ee,01012025,a766779e-e3e2-4b7d-8021-a69a793d00eb,,,,,,df1e506d-4985-441f-b6bf-7ea9239d2f90,,7576cdcd-3460-45f9-bc34-9aae91a4d9bf,,0,1,-1
8862ee7d-496b-4bf1-b785-f768c052d084,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,e671a282-423e-4a14-9803-2afb7980de68,4287828b-ff66-4cd2-bedb-f1886047010f,251ffdfa-1d0e-4248-b6c3-648992b6a02d,,40,50,-1
7373f0a2-9af2-49a9-9bdb-080aaf4b3521,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,beae36cc-be00-46ea-9787-efddc4e9e026,babae653-a577-40c5-baed-8ab6e8169de6,80a11abd-cdf0-44c3-bea3-6c1798c2f3f5,,3000,9000,-1
efd4efbf-8275-4bff-ae88-43c1b9d2b78e,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,af860886-99a1-47c2-a4d4-2477d9364cca,ae081903-d686-4723-b2f9-a63174730322,05416fac-17b4-4b37-8248-65ad11dc440e,,40,80,-1
321a5c91-9426-4893-8800-c111a1083a07,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,61b08366-ccbf-4b33-8224-06221e26f095,,aa6fd308-ca60-42f8-a3d7-a2a24f1e811c,,1,9,-1
1f693ff5-4b62-484c-89aa-2c107d01cbda,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,1c53e1fc-2903-4965-9084-1b4d10cf202d,e9d6f82c-faeb-48d8-8aca-20a44094c25d,99375c4e-9be9-42bf-82e1-0b77ecc0cb98,83c73784-59f2-43ea-816a-9df5df692778,,4877b60e-372f-4fcc-9b26-6199c9c60044,,0,385,-1
df52f959-3ec9-4afa-80ae-9427b25f65c6,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,1c53e1fc-2903-4965-9084-1b4d10cf202d,e9d6f82c-faeb-48d8-8aca-20a44094c25d,99375c4e-9be9-42bf-82e1-0b77ecc0cb98,c4ed28a3-9949-43a3-b0dc-a54b7433d618,,dcf5254e-a7fd-4ddb-a5de-dabe433310d5,,0,100,-1
cf2215d4-910f-4f12-854a-9e678aa9c784,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,2c3c306b-39e3-48fd-ad81-7d6c87bcabc9,,c9516287-77ad-45fb-b252-c508cd40488e,,1,9,-1
743f35aa-747c-441a-a88c-009c63edea00,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,df772081-dccf-4776-854e-896c684d216e,,6e56216a-ff12-4747-9918-ca3cb95ca106,,1,9,-1
e61f4e35-0ed7-4ef6-9143-778b13807e14,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,1c53e1fc-2903-4965-9084-1b4d10cf202d,e9d6f82c-faeb-48d8-8aca-20a44094c25d,99375c4e-9be9-42bf-82e1-0b77ecc0cb98,da669d53-3bf4-4b78-b7ed-3b810667d829,,eb18a463-17b3-4c2b-a0df-cdf3fe0354aa,,0,10,-1
371e1fde-c4d1-4992-8d71-2b168c1c21cf,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,eaa6d598-3765-4c99-9978-d710e637c33c,,49594622-7035-4d1b-b090-ce1f64da6e60,,,,
b89c97a9-7ea1-42b8-8e66-7b782c087734,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,97250cef-47c7-42cd-9023-7c1f1bb0d3b8,,877bcb59-ac55-4732-be72-3ba4dad90525,,30,200,-1
c259f127-1281-43cb-8e44-2fd3d3387420,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,f9253e34-51cd-4919-90ef-901ced58b42e,,2f3effae-24b6-418a-972a-ffc8eadd202a,,1,9,-1
8c8d96de-c492-4873-bf6f-87675b452ecf,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,3bbcf45d-3fa5-4238-8266-45976b801eae,,78259ef6-e0e6-4711-b7aa-d660937f667c,,20,100,-1
677419c9-e41a-4a4b-88fc-73729f9e0947,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,359616a9-789e-4954-82a5-2e8bf39df6c1,,5b382a8b-82cf-4aa7-b430-86614e2eae63,,1,9,-1
25b1516e-4902-4338-8d7a-03140f02406f,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,77daa29d-59eb-46c1-a78a-b3b2a60c79e5,,6f74b401-9a84-4958-a474-67d5aca0690b,,1,3,-1
e7e845de-8ba7-4d49-8654-d4febb5cf677,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,94189685-7397-4152-970a-fb275650b5ea,,6f0ae6fd-2dae-49e3-ac0f-16581ed5ef19,,0,1,-1
ed3103a7-1bfa-46a5-9142-2a161c5e81d1,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,02bb9edb-05b6-4efe-9388-42c31f12abc8,,f660c851-310f-4b3c-aeb6-3e2ae5d9974c,,20,150,-1
7a7afc62-2c5a-4d71-8dcd-01b907621890,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,fd8b9b10-4133-4e11-ae7b-665943a47225,,b9bcbfbc-ca97-4062-8ebb-f9552c2b954e,,0,1,-1
88d3aad4-c3cd-451d-bbe7-e008da27a684,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,06c87fef-2634-4c06-b188-7d54d5b11c3e,cc8fce9d-6721-4716-bb79-cb733c7510b2,1fadbf55-770c-4317-b071-ee7fc586ef08,,1,3,-1
aab448a7-5727-4650-9d02-337879679196,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,2ee6a2b8-4589-472e-8e63-0ab78c81d1df,,fc5964a0-48a1-49ce-8dd6-f66b699cfb1e,,1,9,-1
3a249e0e-9ba2-4b2b-81f0-92b90d1715e2,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,10623a73-91dc-46d5-9776-ed7c40652b8f,,c85df909-7734-45fe-b617-a73154994736,,1,9,-1
eeafce7f-c9fa-4b78-8123-e0a11ba0be82,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,8cffe404-e6d7-4c26-94f7-f31f0788ff75,,3f711a42-346a-4f16-975c-5478fdc5b55e,,1,9,-1
373b29bf-47c2-4828-a922-2e481ce74efc,01012025,49866638-3e51-4c4e-a578-d22c9465589a,,,,,,41c8fc3d-ef49-49fe-aa14-7564f9a65408,,e5889bbf-1d44-4d6e-8155-c70990856bab,,1,9,-1
